StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q3,Q4,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,ID,sourcefile,gender,age,Message,string,V,U,index_U,i.x,j.x,yhat.x,i.y,j.y,yhat.y,i.x.x,j.x.x,yhat.x.x,i.y.y,j.y.y,yhat.y.y,i.x.x.x,j.x.x.x,yhat.x.x.x,i.y.y.y,j.y.y.y,yhat.y.y.y,i.x.x.x.x,j.x.x.x.x,yhat.x.x.x.x,i.y.y.y.y,j.y.y.y.y,yhat.y.y.y.y,i.x.x.x.x.x,j.x.x.x.x.x,yhat.x.x.x.x.x,i.y.y.y.y.y,j.y.y.y.y.y,yhat.y.y.y.y.y,i.x.x.x.x.x.x,j.x.x.x.x.x.x,yhat.x.x.x.x.x.x,i.y.y.y.y.y.y,j.y.y.y.y.y.y,yhat.y.y.y.y.y.y,i.x.x.x.x.x.x.x,j.x.x.x.x.x.x.x,yhat.x.x.x.x.x.x.x,i.y.y.y.y.y.y.y,j.y.y.y.y.y.y.y,yhat.y.y.y.y.y.y.y,i,j,yhat,Y
2020-08-20 06:05:44,2020-08-20 06:07:57,0,100,133,1,2020-08-20 06:07:58,R_2zpePjrpnpmrClv,anonymous,EN,1,1,0,0,41.83,0,1,2,3,2,2,3,3,3,3,3,2,3,3,3,17,"F-YOUNG-R_August+20,+2020_11.39.csv",F,YOUNG,NA,woman under 30 years old,1,4,18,NA,NA,NA,NA,NA,NA,8,1,0.5762932999400685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2020-08-20 06:50:23,2020-08-20 06:57:02,0,100,398,1,2020-08-20 06:57:02,R_8reD6WudiPZqz17,anonymous,EN,1,1,0,0,130.286,0,0,1,2,2,1,1,1,3,2,1,3,4,2,1,18,"F-YOUNG-R_August+20,+2020_11.39.csv",F,YOUNG,NA,woman under 30 years old,1,4,17,NA,NA,NA,NA,NA,NA,4,5,0.5762932999400685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
2020-08-20 07:33:57,2020-08-20 07:38:37,0,100,280,1,2020-08-20 07:38:38,R_2uCy7phJyxhl6yI,anonymous,EN,1,1,0,0,106.56,0,1,2,2,1,2,1,1,3,2,2,1,1,2,2,19,"F-YOUNG-R_August+20,+2020_11.39.csv",F,YOUNG,NA,woman under 30 years old,1,4,19,NA,NA,NA,NA,NA,NA,12,9,0.5762932999400685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
2020-08-20 08:24:05,2020-08-20 08:25:55,0,100,110,1,2020-08-20 08:25:56,R_3M9bwQzXZgr29zA,anonymous,EN,1,1,37.69,37.69,38.066,1,1,3,3,2,2,1,1,3,1,2,1,2,0,1,20,"F-YOUNG-R_August+20,+2020_11.39.csv",F,YOUNG,NA,woman under 30 years old,1,4,20,NA,NA,NA,NA,NA,NA,16,13,0.5762932999400685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
2020-08-21 05:10:40,2020-08-21 05:13:09,0,100,148,1,2020-08-21 05:13:09,R_1gBmAnMRmvqTe43,anonymous,EN,1,1,0,0,53.745,0,0,2,2,2,2,3,2,3,3,2,2,4,3,3,21,"F-YOUNG-R_August+21,+2020_09.58.csv",F,YOUNG,NA,woman under 30 years old,1,3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0.6068700150302535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2020-08-21 06:43:59,2020-08-21 06:47:49,0,100,230,1,2020-08-21 06:47:50,R_6KHrgVGwibxvaBr,anonymous,EN,1,1,0,0,64.25,0,1,3,3,3,3,1,1,2,3,1,2,4,3,3,22,"F-YOUNG-R_August+21,+2020_09.58.csv",F,YOUNG,NA,woman under 30 years old,1,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0.6068700150302535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
2020-08-21 07:45:35,2020-08-21 07:50:41,0,100,305,1,2020-08-21 07:50:41,R_2OZUNfhHPWMtoKj,anonymous,EN,1,1,0,0,81.137,0,0,2,3,2,2,1,1,2,3,3,3,3,3,3,23,"F-YOUNG-R_August+21,+2020_09.58.csv",F,YOUNG,NA,woman under 30 years old,1,3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,9,0.6068700150302535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
2020-08-21 09:01:52,2020-08-21 09:29:10,0,100,1637,1,2020-08-21 09:29:10,R_3QDzPPnNfvIZeat,anonymous,EN,1,1,0,0,35.58,0,1,2,3,2,3,2,3,3,3,1,3,3,3,3,24,"F-YOUNG-R_August+21,+2020_09.58.csv",F,YOUNG,NA,woman under 30 years old,1,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,0.6068700150302535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2020-08-25 12:55:16,2020-08-25 12:56:49,0,100,93,1,2020-08-25 12:56:50,R_3JlAvHPdOwNUlQR,anonymous,EN,1,1,3.884,4.507,42.867,3,1,0,0,0,0,0,0,0,0,0,1,0,4,2,25,"F-YOUNG-R_August+27,+2020_03.06.csv",F,YOUNG,NA,woman under 30 years old,1,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,0.6463989424782113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
2020-08-25 13:15:48,2020-08-25 13:23:51,0,100,483,1,2020-08-25 13:23:52,R_XQZwljR5Rp18ACZ,anonymous,EN,1,1,0,0,425.616,0,1,4,3,4,3,3,3,3,4,4,3,4,4,3,26,"F-YOUNG-R_August+27,+2020_03.06.csv",F,YOUNG,NA,woman under 30 years old,1,4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,0.6463989424782113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2020-08-25 14:00:28,2020-08-25 14:04:00,0,100,212,1,2020-08-25 14:04:01,R_2Cs782XGKBPT8Gr,anonymous,EN,1,1,0,0,114.831,0,1,4,3,2,3,4,4,3,4,4,3,4,3,3,27,"F-YOUNG-R_August+27,+2020_03.06.csv",F,YOUNG,NA,woman under 30 years old,1,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0.6463989424782113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2020-08-25 15:38:34,2020-08-25 15:41:19,0,100,165,1,2020-08-25 15:41:19,R_33rK7HRy0VWVZ96,anonymous,EN,1,1,0,0,44.962,0,1,3,3,3,2,3,3,3,2,1,3,4,3,1,28,"F-YOUNG-R_August+27,+2020_03.06.csv",F,YOUNG,NA,woman under 30 years old,1,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,0.6463989424782113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2020-08-27 10:49:23,2020-08-27 10:51:10,0,100,107,1,2020-08-27 10:51:10,R_2xEMeCJPoXei0Kr,anonymous,EN,1,1,2.469,14.334,38.127,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,29,"F-YOUNG-R_August+28,+2020_06.51.csv",F,YOUNG,NA,woman under 30 years old,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0.6155806157591954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2020-08-27 11:40:06,2020-08-27 11:42:06,0,100,120,1,2020-08-27 11:42:07,R_2t08Px1xark0DFY,anonymous,EN,1,1,0,0,38.62,0,1,1,3,2,2,2,3,3,3,1,4,3,4,1,30,"F-YOUNG-R_August+28,+2020_06.51.csv",F,YOUNG,NA,woman under 30 years old,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0.6155806157591954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
2020-08-27 12:53:34,2020-08-27 12:55:11,0,100,97,1,2020-08-27 12:55:11,R_2YEVsljOgbpPZup,anonymous,EN,1,1,0,0,37.03,0,1,3,3,3,3,2,2,3,3,2,2,4,3,3,31,"F-YOUNG-R_August+28,+2020_06.51.csv",F,YOUNG,NA,woman under 30 years old,1,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,0.6155806157591954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
2020-08-27 13:50:49,2020-08-27 13:52:31,0,100,101,1,2020-08-27 13:52:31,R_2QLPPcd2F11KV96,anonymous,EN,1,1,0,0,33.561,0,1,3,3,4,3,3,4,1,3,3,4,4,3,3,32,"F-YOUNG-R_August+28,+2020_06.51.csv",F,YOUNG,NA,woman under 30 years old,1,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,0.6155806157591954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
2020-08-28 12:10:07,2020-08-28 12:12:11,0,100,124,1,2020-08-28 12:12:12,R_2YsUKGcz6OhiSGV,anonymous,EN,1,1,2.277,2.277,42.368,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,33,"F-YOUNG-R_August+28,+2020_16.45.csv",F,YOUNG,NA,woman under 30 years old,1,4,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,0.6682797345847873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2020-08-28 12:53:09,2020-08-28 12:57:39,0,100,269,1,2020-08-28 12:57:39,R_1lgdrjB1bqawbpv,anonymous,EN,1,1,0,0,46.979,0,1,2,3,1,3,3,2,3,3,1,1,4,3,1,34,"F-YOUNG-R_August+28,+2020_16.45.csv",F,YOUNG,NA,woman under 30 years old,1,4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0.6682797345847873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
2020-08-28 13:39:09,2020-08-28 13:41:37,0,100,148,1,2020-08-28 13:41:37,R_1jJa2NZDmLjRsVb,anonymous,EN,1,1,0,0,54.205,0,1,4,3,3,1,3,3,3,4,3,2,4,4,3,35,"F-YOUNG-R_August+28,+2020_16.45.csv",F,YOUNG,NA,woman under 30 years old,1,4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,0.6682797345847873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
2020-08-28 14:32:53,2020-08-28 14:35:35,0,100,161,1,2020-08-28 14:35:35,R_2R9vUHEiUJ6ociP,anonymous,EN,1,1,0,0,46.692,0,1,4,3,3,4,4,4,4,4,4,2,4,4,4,36,"F-YOUNG-R_August+28,+2020_16.45.csv",F,YOUNG,NA,woman under 30 years old,1,4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,13,0.6682797345847873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48
2020-08-29 06:54:00,2020-08-29 06:58:00,0,100,240,1,2020-08-29 06:58:01,R_xra79dKEcIvhXzz,anonymous,EN,1,1,4.785,46.304,94.024,2,1,3,3,3,4,2,0,4,3,3,2,4,4,1,37,"F-YOUNG-R_August+30,+2020_14.02.csv",F,YOUNG,NA,woman under 30 years old,1,2,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0.7006743804859149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
2020-08-29 07:29:33,2020-08-29 07:34:00,0,100,267,1,2020-08-29 07:34:01,R_qEZ1Od5VXH7RLBn,anonymous,EN,1,1,32.602,32.602,78.374,1,1,4,3,3,3,3,4,3,3,4,4,4,4,3,38,"F-YOUNG-R_August+30,+2020_14.02.csv",F,YOUNG,NA,woman under 30 years old,1,2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,0.7006743804859149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2020-08-29 08:12:53,2020-08-29 08:18:37,0,100,343,1,2020-08-29 08:18:38,R_qX82B3pbxkOCF6F,anonymous,EN,1,1,0,0,142.662,0,1,3,3,3,1,2,3,3,3,3,1,4,3,3,39,"F-YOUNG-R_August+30,+2020_14.02.csv",F,YOUNG,NA,woman under 30 years old,1,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,0.7006743804859149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2020-08-29 09:01:47,2020-08-29 09:03:37,0,100,109,1,2020-08-29 09:03:37,R_2AHbeggnjEHFFZW,anonymous,EN,1,1,0,0,38.802,0,1,0,2,0,0,0,0,2,1,0,3,1,1,1,40,"F-YOUNG-R_August+30,+2020_14.02.csv",F,YOUNG,NA,woman under 30 years old,1,2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,13,0.7006743804859149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
2020-08-31 06:18:47,2020-08-31 06:22:10,0,100,202,1,2020-08-31 06:22:10,R_Pthn4H6Yro3TNLj,anonymous,EN,1,1,33.432,46.885,48.487,6,1,3,3,4,3,2,3,4,2,2,4,4,0,3,41,"F-YOUNG-R_September+1,+2020_03.10.csv",F,YOUNG,NA,woman under 30 years old,1,4,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,0.5983917958430853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
2020-08-31 07:31:52,2020-08-31 07:33:58,0,100,126,1,2020-08-31 07:33:59,R_1EWlp8mjsedXHmw,anonymous,EN,1,1,0,0,37.527,0,1,3,3,3,3,1,3,3,3,3,3,3,3,1,42,"F-YOUNG-R_September+1,+2020_03.10.csv",F,YOUNG,NA,woman under 30 years old,1,4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,0.5983917958430853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2020-08-31 09:53:55,2020-08-31 09:56:13,0,100,137,1,2020-08-31 09:56:13,R_2eRpRlbxfcNhUs1,anonymous,EN,1,1,0,0,37.605,0,1,3,3,3,3,3,3,4,3,4,3,1,4,1,43,"F-YOUNG-R_September+1,+2020_03.10.csv",F,YOUNG,NA,woman under 30 years old,1,4,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0.5983917958430853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
2020-08-31 11:15:34,2020-08-31 11:19:19,0,100,224,1,2020-08-31 11:19:19,R_vUq5kG49tUyhwLT,anonymous,EN,1,1,2.703,63.101,65.085,6,1,3,3,4,3,2,3,3,3,3,2,4,4,3,44,"F-YOUNG-R_September+1,+2020_03.10.csv",F,YOUNG,NA,woman under 30 years old,1,4,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,0.5983917958430853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
2020-09-12 07:49:37,2020-09-12 07:54:35,0,100,298,1,2020-09-12 07:54:35,R_1goHz7RVG6jKhkD,anonymous,EN,1,1,71.707,71.707,72.088,1,1,3,3,3,2,1,3,3,1,3,1,3,3,1,45,"F-YOUNG-R_September+13,+2020_02.40.csv",F,YOUNG,NA,woman under 30 years old,1,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,0.6266520142678457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
2020-09-12 08:02:31,2020-09-12 08:04:20,0,100,109,1,2020-09-12 08:04:20,R_2DZU9MNjamGkjpt,anonymous,EN,1,1,0,0,35.216,0,1,2,3,2,3,1,2,4,3,0,4,3,3,2,46,"F-YOUNG-R_September+13,+2020_02.40.csv",F,YOUNG,NA,woman under 30 years old,1,1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0.6266520142678457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
2020-09-12 08:46:57,2020-09-12 08:50:36,0,100,219,1,2020-09-12 08:50:37,R_6D7woUQKAabn76F,anonymous,EN,1,1,45.953,45.953,65.689,1,1,4,4,4,3,3,2,4,3,4,3,4,4,4,47,"F-YOUNG-R_September+13,+2020_02.40.csv",F,YOUNG,NA,woman under 30 years old,1,1,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,0.6266520142678457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46
2020-09-12 09:58:47,2020-09-12 10:00:06,0,100,78,1,2020-09-12 10:00:06,R_2E9QoY7TC406aDn,anonymous,EN,1,1,1.608,1.608,31.555,1,1,3,3,3,3,1,3,3,1,1,1,4,3,1,48,"F-YOUNG-R_September+13,+2020_02.40.csv",F,YOUNG,NA,woman under 30 years old,1,1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,13,0.6266520142678457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
2020-09-14 10:55:41,2020-09-14 10:57:14,0,100,93,1,2020-09-14 10:57:15,R_W6WBeXZVcNayMbn,anonymous,EN,1,1,0,0,33.243,0,1,3,3,3,3,2,2,4,4,4,2,4,4,2,49,"F-YOUNG-R_September+15,+2020_04.55.csv",F,YOUNG,NA,woman under 30 years old,1,2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0.6547996754026569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
2020-09-14 12:21:17,2020-09-14 12:23:36,0,100,139,1,2020-09-14 12:23:37,R_2aLXXRXVPN4KVG1,anonymous,EN,1,1,1.999,1.999,46.491,1,1,2,3,1,3,2,3,3,3,3,3,4,4,3,50,"F-YOUNG-R_September+15,+2020_04.55.csv",F,YOUNG,NA,woman under 30 years old,1,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,0.6547996754026569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
2020-09-14 13:38:33,2020-09-14 13:41:24,0,100,170,1,2020-09-14 13:41:24,R_2Ucifxl4K80GC5k,anonymous,EN,1,1,0,0,52.209,0,1,2,3,2,3,2,3,4,4,3,2,4,4,3,51,"F-YOUNG-R_September+15,+2020_04.55.csv",F,YOUNG,NA,woman under 30 years old,1,2,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,0.6547996754026569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2020-09-14 14:02:24,2020-09-14 14:05:48,0,100,203,1,2020-09-14 14:05:48,R_2E9Pek0Z0nCFKjV,anonymous,EN,1,1,22.467,41.671,45.425,8,1,3,3,3,3,3,3,3,3,3,2,3,3,3,52,"F-YOUNG-R_September+15,+2020_04.55.csv",F,YOUNG,NA,woman under 30 years old,1,2,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,13,0.6547996754026569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
2020-09-16 08:05:34,2020-09-16 08:07:32,0,100,118,1,2020-09-16 08:07:32,R_2zNCXnP82qnaadX,anonymous,EN,1,1,4.861,4.861,33.759,1,1,4,4,4,3,4,3,2,0,1,2,0,1,1,53,"F-YOUNG-R_September+16,+2020_13.09.csv",F,YOUNG,NA,woman under 30 years old,1,2,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,0.6091492517392784,NA,NA,NA,NA,NA,NA,NA,NA,NA,29
2020-09-16 08:23:51,2020-09-16 08:26:58,0,100,187,1,2020-09-16 08:26:59,R_20VGEFXYfGhTtfb,anonymous,EN,1,1,0,0,62.636,0,1,3,2,3,3,3,3,2,3,3,2,3,3,3,54,"F-YOUNG-R_September+16,+2020_13.09.csv",F,YOUNG,NA,woman under 30 years old,1,2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,0.6091492517392784,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
2020-09-16 09:44:51,2020-09-16 09:46:37,0,100,106,1,2020-09-16 09:46:38,R_1n1Sarq1wBFXU2d,anonymous,EN,1,1,0,0,31.938,0,1,1,3,2,2,1,1,3,2,3,2,4,3,1,55,"F-YOUNG-R_September+16,+2020_13.09.csv",F,YOUNG,NA,woman under 30 years old,1,2,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,0.6091492517392784,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
2020-09-16 10:31:05,2020-09-16 10:33:29,0,100,143,1,2020-09-16 10:33:29,R_29oBESCYE3hEJu9,anonymous,EN,1,1,0,0,40.719,0,1,3,4,3,3,3,3,4,3,3,3,3,3,3,56,"F-YOUNG-R_September+16,+2020_13.09.csv",F,YOUNG,NA,woman under 30 years old,1,2,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,0.6091492517392784,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
2020-09-17 07:02:12,2020-09-17 07:08:06,0,100,353,1,2020-09-17 07:08:07,R_qDefpNmxhnje6Ih,anonymous,EN,1,1,3.236,246.851,284.317,3,1,3,2,2,2,1,3,3,3,4,3,4,3,1,58,"F-YOUNG-R_September+18,+2020_11.19.csv",F,YOUNG,NA,woman under 30 years old,1,3,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0.6614436718298674,NA,NA,NA,NA,NA,NA,34
2020-09-17 08:12:25,2020-09-17 08:15:49,0,100,204,1,2020-09-17 08:15:50,R_2c5xVyncSKW5q7r,anonymous,EN,1,1,13.977,42.194,100.523,5,1,3,3,3,3,2,2,3,3,2,2,3,3,1,59,"F-YOUNG-R_September+18,+2020_11.19.csv",F,YOUNG,NA,woman under 30 years old,1,3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,9,0.6614436718298674,NA,NA,NA,NA,NA,NA,33
